"_id",bike,custId,decease,dob,fName,gender,j_Indu,job_title,lName,own_car,tenure,wealth
5ec615372b1eb004f06881c3,37,1640,N,1995-02-17T00:00:00.000Z,Erie,Male,NaN,Accountant I,Worswick,Yes,3,High Net Worth
5ec615372b1eb004f06881c4,29,1641,N,1972-09-01T00:00:00.000Z,Vasily,Male,Financial Services,Community Outreach Specialist,Sturgeon,No,14,Mass Customer
5ec615372b1eb004f06881c5,97,1642,N,1982-10-11T00:00:00.000Z,Nollie,Male,Manufacturing,Systems Administrator II,Matteoli,Yes,3,Affluent Customer
5ec615372b1eb004f06881c6,13,1643,N,1961-01-07T00:00:00.000Z,Manda,Female,Retail,NaN,Forsey,No,19,Mass Customer
5ec615372b1eb004f06881c7,57,1644,N,1969-12-01T00:00:00.000Z,Gaby,Male,Health,Speech Pathologist,Harriot,No,10,Mass Customer
5ec615372b1eb004f06881c8,34,1645,N,1995-06-12T00:00:00.000Z,Dal,Male,NaN,Research Associate,Colquhoun,Yes,5,Affluent Customer
5ec615372b1eb004f06881c9,39,1646,N,1994-06-20T00:00:00.000Z,Emmye,Female,Financial Services,Senior Financial Analyst,Flacke,Yes,1,Mass Customer
5ec615372b1eb004f06881ca,21,1647,N,1977-09-09T00:00:00.000Z,Ivory,Female,Financial Services,NaN,Roscam,Yes,17,High Net Worth
5ec615372b1eb004f06881cb,22,1648,N,1981-06-09T00:00:00.000Z,Prissie,Female,Financial Services,VP Accounting,Dyde,No,8,Mass Customer
5ec615372b1eb004f06881cc,6,1649,N,1962-07-17T00:00:00.000Z,Brenden,Male,Property,Chief Design Engineer,Dinley,No,7,Mass Customer
5ec615372b1eb004f06881cd,44,1650,N,1980-05-03T00:00:00.000Z,Raphaela,Female,NaN,Tax Accountant,Looby,No,16,High Net Worth
5ec615372b1eb004f06881ce,9,1651,N,1996-11-25T00:00:00.000Z,Idalina,Female,Telecommunications,Web Designer I,NaN,Yes,4,Mass Customer
5ec615372b1eb004f06881cf,53,1652,N,1981-09-24T00:00:00.000Z,Ulrikaumeko,Female,Manufacturing,Operator,Heffernon,Yes,7,High Net Worth
5ec615372b1eb004f06881d0,80,1653,N,1987-04-29T00:00:00.000Z,Florry,Female,Argiculture,NaN,Folbige,Yes,12,Mass Customer
5ec615372b1eb004f06881d1,67,1654,N,1989-03-05T00:00:00.000Z,Melli,Female,IT,Professor,Sperwell,Yes,9,High Net Worth
5ec615372b1eb004f06881d2,38,1655,N,1983-02-15T00:00:00.000Z,Prinz,Male,Manufacturing,Electrical Engineer,Codman,Yes,13,Affluent Customer
5ec615372b1eb004f06881d3,59,1656,N,1977-07-22T00:00:00.000Z,Constantin,Male,Financial Services,Chief Design Engineer,Rodrigues,Yes,7,Mass Customer
5ec615372b1eb004f06881d4,11,1657,N,1977-03-08T00:00:00.000Z,Stanwood,Male,Financial Services,Computer Systems Analyst III,Troillet,No,5,Mass Customer
5ec615372b1eb004f06881d5,17,1658,N,1993-12-05T00:00:00.000Z,Selina,Female,Retail,Sales Representative,Clow,Yes,5,Mass Customer
5ec615372b1eb004f06881d6,75,1659,N,1989-11-14T00:00:00.000Z,Olva,Female,Property,Software Consultant,Sheehy,Yes,13,High Net Worth
5ec615372b1eb004f06881d7,85,1660,N,1980-03-16T00:00:00.000Z,Justinian,Male,Retail,Internal Auditor,Jekyll,No,15,Affluent Customer
5ec615372b1eb004f06881d8,21,1661,N,1979-06-02T00:00:00.000Z,Meggy,Female,Health,Administrative Assistant IV,Delgadillo,No,10,Affluent Customer
5ec615372b1eb004f06881d9,40,1662,N,1956-04-01T00:00:00.000Z,Xenia,Female,Manufacturing,Electrical Engineer,Willmett,No,11,High Net Worth
5ec615372b1eb004f06881da,68,1663,N,1978-01-30T00:00:00.000Z,Analiese,Female,Property,VP Quality Control,Grimsditch,Yes,9,High Net Worth
5ec615372b1eb004f06881db,11,1664,N,1975-12-30T00:00:00.000Z,Karlis,Male,Manufacturing,Chemical Engineer,Alner,Yes,9,Affluent Customer
5ec615372b1eb004f06881dc,48,1665,N,1977-11-18T00:00:00.000Z,Witty,Male,Telecommunications,Quality Engineer,Lauthian,No,11,Mass Customer
5ec615372b1eb004f06881dd,73,1666,N,1977-04-02T00:00:00.000Z,Launce,Male,NaN,Recruiting Manager,Lording,No,14,Mass Customer
5ec615372b1eb004f06881de,67,1667,N,1955-02-18T00:00:00.000Z,Jaime,Male,Manufacturing,Geological Engineer,Simonnin,No,18,High Net Worth
5ec615372b1eb004f06881df,75,1668,N,1965-06-13T00:00:00.000Z,Aurlie,Female,Financial Services,Financial Advisor,Bolter,No,8,Mass Customer
5ec615372b1eb004f06881e0,74,1669,N,1978-03-18T00:00:00.000Z,Jabez,Male,Financial Services,VP Accounting,Glasspoole,Yes,21,High Net Worth
5ec615372b1eb004f06881e1,30,1670,N,1978-08-12T00:00:00.000Z,Gisella,Female,Retail,Web Designer II,Ravens,No,19,Mass Customer
5ec615372b1eb004f06881e2,69,1671,N,1957-01-23T00:00:00.000Z,Nerty,Female,Property,Account Executive,Renak,Yes,14,Mass Customer
5ec615372b1eb004f06881e3,21,1672,N,1963-04-27T00:00:00.000Z,Sharla,Female,IT,Design Engineer,Creebo,Yes,9,Affluent Customer
5ec615372b1eb004f06881e4,45,1673,N,1978-11-09T00:00:00.000Z,Suzie,Female,Financial Services,Professor,Dahle,Yes,21,Affluent Customer
5ec615372b1eb004f06881e5,97,1674,N,1977-10-26T00:00:00.000Z,Rahal,Female,Manufacturing,Civil Engineer,Woodman,No,20,High Net Worth
5ec615372b1eb004f06881e6,76,1675,N,1955-08-14T00:00:00.000Z,Luke,Male,Manufacturing,Engineer I,Wombwell,Yes,14,Affluent Customer
5ec615372b1eb004f06881e7,63,1676,N,1975-03-31T00:00:00.000Z,Ozzy,Male,Health,Information Systems Manager,Olerenshaw,No,13,Mass Customer
5ec615372b1eb004f06881e8,56,1677,N,1958-05-28T00:00:00.000Z,Petrina,Female,Health,Editor,Pollins,Yes,16,Affluent Customer
5ec615372b1eb004f06881e9,20,1678,N,1977-10-07T00:00:00.000Z,Dale,Female,Financial Services,NaN,Hursey,Yes,13,High Net Worth
5ec615372b1eb004f06881ea,92,1679,N,1975-11-03T00:00:00.000Z,Arabel,Female,Health,Programmer II,Kayser,Yes,13,Mass Customer
5ec615372b1eb004f06881eb,5,1680,N,1998-07-28T00:00:00.000Z,Loise,Female,Property,Desktop Support Technician,Austins,Yes,4,Mass Customer
5ec615372b1eb004f06881ec,78,1681,N,1979-12-07T00:00:00.000Z,Rupert,Male,Health,NaN,Gilstoun,Yes,6,High Net Worth
5ec615372b1eb004f06881ed,93,1682,N,1960-04-25T00:00:00.000Z,Gerladina,Female,Manufacturing,Structural Engineer,Cuddon,Yes,6,Affluent Customer
5ec615372b1eb004f06881ee,72,1683,N,NaN,Brenn,U,IT,Budget/Accounting Analyst I,Bacon,Yes,NaN,Mass Customer
5ec615372b1eb004f06881ef,96,1684,N,1979-07-10T00:00:00.000Z,Janie,Female,Manufacturing,Environmental Tech,Stonehewer,No,6,Mass Customer
5ec615372b1eb004f06881f0,32,1685,N,1972-03-16T00:00:00.000Z,Marya,Female,IT,Budget/Accounting Analyst III,Milington,No,8,Mass Customer
5ec615372b1eb004f06881f1,95,1686,N,1980-07-06T00:00:00.000Z,Fremont,Male,Argiculture,Account Representative IV,Trundle,Yes,16,Mass Customer
5ec615372b1eb004f06881f2,16,1687,N,1991-05-09T00:00:00.000Z,Chance,Male,Manufacturing,NaN,Maben,Yes,8,Affluent Customer
5ec615372b1eb004f06881f3,80,1688,N,1978-12-05T00:00:00.000Z,Charmaine,Female,NaN,Systems Administrator II,Suller,No,15,Mass Customer
5ec615372b1eb004f06881f4,48,1689,N,1995-06-18T00:00:00.000Z,Teodor,Male,Financial Services,Quality Control Specialist,Larwell,Yes,4,Mass Customer
5ec615372b1eb004f06881f5,6,1690,N,1988-12-19T00:00:00.000Z,Torey,Male,Health,Food Chemist,Kensall,Yes,16,Affluent Customer
5ec615372b1eb004f06881f6,50,1691,N,1979-11-16T00:00:00.000Z,Tomlin,Male,NaN,Account Coordinator,NaN,Yes,7,High Net Worth
5ec615372b1eb004f06881f7,85,1692,N,1967-04-07T00:00:00.000Z,Harriette,Female,Health,Senior Quality Engineer,De Matteis,Yes,17,Mass Customer
5ec615372b1eb004f06881f8,79,1693,N,1965-11-06T00:00:00.000Z,Ring,Male,Health,Accountant I,Birchall,No,4,Affluent Customer
5ec615372b1eb004f06881f9,11,1694,N,1959-10-11T00:00:00.000Z,Tonnie,Male,IT,NaN,McLinden,Yes,19,Mass Customer
5ec615372b1eb004f06881fa,11,1695,N,1991-05-18T00:00:00.000Z,Blanch,Female,NaN,Environmental Specialist,Leyshon,Yes,4,High Net Worth
5ec615372b1eb004f06881fb,48,1696,N,1991-06-07T00:00:00.000Z,Mose,Male,Entertainment,Librarian,Middler,No,2,High Net Worth
5ec615372b1eb004f06881fc,44,1697,N,1969-03-29T00:00:00.000Z,Eddi,Female,Health,Occupational Therapist,Mansbridge,Yes,12,Mass Customer
5ec615372b1eb004f06881fd,58,1698,N,1971-08-24T00:00:00.000Z,Christabella,Female,Health,NaN,Eldredge,Yes,18,Affluent Customer
5ec615372b1eb004f06881fe,33,1699,N,1958-05-08T00:00:00.000Z,Poul,Male,Manufacturing,Nuclear Power Engineer,Dumphy,Yes,8,Mass Customer
5ec615372b1eb004f06881ff,28,1700,N,1969-09-18T00:00:00.000Z,Rana,Female,Manufacturing,Electrical Engineer,Streets,Yes,14,High Net Worth
5ec615372b1eb004f0688200,11,1701,N,1963-04-24T00:00:00.000Z,Hazlett,Male,Manufacturing,NaN,Goane,No,17,High Net Worth
5ec615372b1eb004f0688201,14,1702,N,1956-04-03T00:00:00.000Z,Bryn,Male,Health,Research Nurse,Whisby,No,17,Mass Customer
5ec615372b1eb004f0688202,14,1703,N,1991-04-01T00:00:00.000Z,Nerita,Female,Telecommunications,Product Engineer,Keppie,Yes,3,Mass Customer
5ec615372b1eb004f0688203,96,1704,N,1962-10-22T00:00:00.000Z,Tremain,Male,IT,Analyst Programmer,Breadon,No,12,High Net Worth
5ec615372b1eb004f0688204,1,1705,N,1979-08-14T00:00:00.000Z,Nelle,Female,Financial Services,Research Associate,Haworth,Yes,9,Mass Customer
5ec615372b1eb004f0688205,32,1706,N,1961-08-19T00:00:00.000Z,Slade,Male,Financial Services,NaN,Semark,Yes,10,High Net Worth
5ec615372b1eb004f0688206,18,1707,N,1994-01-02T00:00:00.000Z,Alfonso,Male,Financial Services,Cost Accountant,Readett,No,7,High Net Worth
5ec615372b1eb004f0688207,39,1708,N,1988-12-30T00:00:00.000Z,Wenona,Female,Property,Marketing Manager,Mahaddie,No,20,High Net Worth
5ec615372b1eb004f0688208,36,1709,N,1974-09-30T00:00:00.000Z,Osgood,Male,Health,Food Chemist,Seeborne,No,6,Affluent Customer
5ec615372b1eb004f0688209,49,1710,N,1954-06-30T00:00:00.000Z,Matilde,Female,Health,Health Coach IV,MacKeeg,No,17,High Net Worth
5ec615372b1eb004f068820a,81,1711,N,1993-09-26T00:00:00.000Z,Marie-jeanne,Female,Manufacturing,NaN,Mattson,Yes,7,High Net Worth
5ec615372b1eb004f068820b,63,1712,N,1976-10-12T00:00:00.000Z,Chad,Female,Health,Dental Hygienist,NaN,Yes,7,High Net Worth
5ec615372b1eb004f068820c,89,1713,N,1988-11-08T00:00:00.000Z,Jennica,Female,Retail,Teacher,Jeeks,Yes,21,High Net Worth
5ec615372b1eb004f068820d,80,1714,N,1998-06-26T00:00:00.000Z,Esma,Female,Property,Senior Sales Associate,Rycroft,Yes,4,High Net Worth
5ec615372b1eb004f068820e,41,1715,N,1988-06-01T00:00:00.000Z,Cobb,Male,Entertainment,Web Developer III,Schrinel,Yes,12,Mass Customer
5ec615372b1eb004f068820f,42,1716,N,1987-01-30T00:00:00.000Z,Lou,Female,Telecommunications,Senior Developer,Yellep,No,5,Affluent Customer
5ec615372b1eb004f0688210,96,1717,N,1978-11-14T00:00:00.000Z,Obadias,Male,Manufacturing,Civil Engineer,Gristwood,No,6,Mass Customer
5ec615372b1eb004f0688211,13,1718,N,1994-04-19T00:00:00.000Z,Eada,Female,Financial Services,Professor,Coaster,Yes,4,High Net Worth
5ec615372b1eb004f0688212,71,1719,N,1973-07-04T00:00:00.000Z,Devy,Male,Financial Services,Media Manager IV,Hannum,No,18,High Net Worth
5ec615372b1eb004f0688213,96,1720,N,1986-10-06T00:00:00.000Z,Matilda,Female,Financial Services,Staff Accountant II,Milton,Yes,13,Mass Customer
5ec615372b1eb004f0688214,82,1721,N,1980-10-22T00:00:00.000Z,Delcine,Female,Financial Services,Senior Quality Engineer,Hansod,No,14,High Net Worth
5ec615372b1eb004f0688215,52,1722,N,1963-07-17T00:00:00.000Z,Fritz,Male,Financial Services,Cost Accountant,Geare,No,4,Mass Customer
5ec615372b1eb004f0688216,90,1723,N,1986-10-24T00:00:00.000Z,Atalanta,Female,NaN,Geologist IV,Stoeck,Yes,7,Mass Customer
5ec615372b1eb004f0688217,28,1724,N,1999-01-24T00:00:00.000Z,Davita,Female,Entertainment,Assistant Media Planner,Pristnor,Yes,4,High Net Worth
5ec615372b1eb004f0688218,80,1725,N,1979-07-19T00:00:00.000Z,Corena,Female,Manufacturing,Junior Executive,Postlewhite,Yes,16,High Net Worth
5ec615372b1eb004f0688219,41,1726,N,1973-08-06T00:00:00.000Z,Mariette,Female,Financial Services,Junior Executive,Alexsandrev,No,11,High Net Worth
5ec615372b1eb004f068821a,43,1727,N,1978-05-10T00:00:00.000Z,Everard,Male,Entertainment,Assistant Media Planner,NaN,No,6,High Net Worth
5ec615372b1eb004f068821b,41,1728,N,1977-05-04T00:00:00.000Z,Pryce,Male,Financial Services,Paralegal,Larner,No,22,Affluent Customer
5ec615372b1eb004f068821c,37,1729,N,1987-11-16T00:00:00.000Z,Alla,Female,Argiculture,Mechanical Systems Engineer,Kyles,No,7,High Net Worth
5ec615372b1eb004f068821d,29,1730,N,1985-12-21T00:00:00.000Z,Tildi,Female,Financial Services,Senior Financial Analyst,Kirkup,No,20,Mass Customer
5ec615372b1eb004f068821e,26,1731,N,1959-03-11T00:00:00.000Z,Aigneis,Female,Health,Health Coach III,MacKall,Yes,19,High Net Worth
5ec615372b1eb004f068821f,95,1732,N,1978-07-07T00:00:00.000Z,Elihu,Male,Argiculture,Desktop Support Technician,Cudworth,Yes,10,Mass Customer
5ec615372b1eb004f0688220,10,1733,N,1986-05-26T00:00:00.000Z,Gothart,Male,Financial Services,Associate Professor,Coomer,No,20,High Net Worth
5ec615372b1eb004f0688221,88,1734,N,1977-10-10T00:00:00.000Z,Adriana,Female,Retail,Community Outreach Specialist,Cullerne,Yes,11,Mass Customer
5ec615372b1eb004f0688222,7,1735,N,1966-09-07T00:00:00.000Z,Sly,Male,Health,Occupational Therapist,Offord,No,8,Mass Customer
5ec615372b1eb004f0688223,83,1736,N,1998-05-10T00:00:00.000Z,Garrek,Male,IT,Associate Professor,Rowbotham,No,4,Affluent Customer
5ec615372b1eb004f0688224,21,1737,N,1976-09-06T00:00:00.000Z,Benny,Female,Property,Senior Developer,Jammet,Yes,13,Affluent Customer
5ec615372b1eb004f0688225,39,1738,N,1985-04-24T00:00:00.000Z,Frankie,Male,Argiculture,Engineer II,Seydlitz,Yes,14,High Net Worth
5ec615372b1eb004f0688226,20,1739,N,1954-10-06T00:00:00.000Z,Burnaby,Male,Entertainment,Software Consultant,Stiffkins,No,7,Mass Customer
5ec615372b1eb004f0688227,83,1740,N,NaN,Faythe,U,IT,Research Associate,Janaszewski,Yes,NaN,Mass Customer
5ec615372b1eb004f0688228,18,1741,N,1994-07-11T00:00:00.000Z,Karlens,Male,Financial Services,General Manager,Carneck,No,3,High Net Worth
5ec615372b1eb004f0688229,48,1742,N,1958-08-17T00:00:00.000Z,Quintin,Male,NaN,Tax Accountant,Dublin,No,13,High Net Worth
5ec615372b1eb004f068822a,80,1743,N,1981-07-25T00:00:00.000Z,Pall,Male,Manufacturing,Director of Sales,Creek,Yes,8,Affluent Customer
5ec615372b1eb004f068822b,41,1744,N,1972-01-21T00:00:00.000Z,Phoebe,Female,Financial Services,Nurse Practicioner,Kahen,No,12,High Net Worth
5ec615372b1eb004f068822c,37,1745,N,1955-08-23T00:00:00.000Z,Leigha,Female,Financial Services,Chief Design Engineer,Clawson,Yes,6,Mass Customer
5ec615372b1eb004f068822d,58,1746,N,1962-01-05T00:00:00.000Z,Kev,Male,IT,Operator,NaN,No,6,High Net Worth
5ec615372b1eb004f068822e,46,1747,N,1987-03-14T00:00:00.000Z,Obadiah,Male,Financial Services,Research Assistant II,Fairall,No,14,Affluent Customer
5ec615372b1eb004f068822f,83,1748,N,1956-06-07T00:00:00.000Z,Skell,Male,Manufacturing,Recruiter,Oxenden,Yes,10,Mass Customer
5ec615372b1eb004f0688230,66,1749,N,1980-10-22T00:00:00.000Z,Debbi,Female,Telecommunications,NaN,Petschelt,No,4,High Net Worth
5ec615372b1eb004f0688231,14,1750,N,1959-05-13T00:00:00.000Z,Filbert,Male,Entertainment,Internal Auditor,Evreux,Yes,16,Mass Customer
5ec615372b1eb004f0688232,49,1751,N,1969-03-23T00:00:00.000Z,Sara-ann,Female,Health,NaN,Haddick,No,4,Mass Customer
5ec615372b1eb004f0688233,92,1752,N,1977-01-27T00:00:00.000Z,Diane,Female,NaN,Systems Administrator II,Busk,No,17,Mass Customer
5ec615372b1eb004f0688234,6,1753,N,1997-10-12T00:00:00.000Z,Kerry,Female,Health,VP Product Management,Ford,Yes,1,High Net Worth
5ec615372b1eb004f0688235,24,1754,N,1965-11-27T00:00:00.000Z,Zonnya,Female,Retail,NaN,Tolland,Yes,15,Mass Customer
5ec615372b1eb004f0688236,38,1755,N,1986-08-23T00:00:00.000Z,Dagmar,Female,Property,Tax Accountant,Panyer,No,20,Mass Customer
5ec615372b1eb004f0688237,92,1756,N,1976-12-17T00:00:00.000Z,Daron,Female,NaN,Junior Executive,NaN,No,7,High Net Worth
5ec615372b1eb004f0688238,68,1757,N,1966-03-03T00:00:00.000Z,Hashim,Male,IT,NaN,Hartwell,No,7,High Net Worth
5ec615372b1eb004f0688239,16,1758,N,1971-10-28T00:00:00.000Z,Helli,Female,Argiculture,Administrative Assistant I,Cooksley,Yes,6,Mass Customer
5ec615372b1eb004f068823a,52,1759,N,1969-06-02T00:00:00.000Z,Quillan,Male,Financial Services,Biostatistician IV,Shortland,No,15,High Net Worth
5ec615372b1eb004f068823b,68,1760,N,1966-04-27T00:00:00.000Z,Kelsy,Female,Health,Dental Hygienist,Barrowcliff,No,15,High Net Worth
5ec615372b1eb004f068823c,96,1761,N,1974-08-29T00:00:00.000Z,Kassi,Female,Manufacturing,Legal Assistant,List,Yes,14,Mass Customer
5ec615372b1eb004f068823d,49,1762,N,1978-04-30T00:00:00.000Z,Gaye,Female,Health,Research Assistant II,Steutly,Yes,18,Mass Customer
5ec615372b1eb004f068823e,96,1763,N,1994-10-30T00:00:00.000Z,Suzie,Female,Manufacturing,Automation Specialist I,Ornillos,Yes,7,Affluent Customer
5ec615372b1eb004f068823f,36,1764,N,1960-06-21T00:00:00.000Z,Zaria,Female,NaN,Desktop Support Technician,Van der Krui,Yes,10,Mass Customer
5ec615372b1eb004f0688240,48,1765,N,1967-02-13T00:00:00.000Z,Sibella,Female,NaN,Senior Quality Engineer,O' Mara,No,10,High Net Worth
5ec615372b1eb004f0688241,53,1766,N,1985-10-20T00:00:00.000Z,Maye,Female,NaN,Senior Quality Engineer,O'Moylane,No,21,Affluent Customer
5ec615372b1eb004f0688242,28,1767,N,1959-03-10T00:00:00.000Z,Cicely,Female,Manufacturing,Software Engineer IV,Millier,Yes,19,Affluent Customer
5ec615372b1eb004f0688243,36,1768,N,1974-02-09T00:00:00.000Z,Normand,Male,Manufacturing,Programmer I,Ganderton,No,13,High Net Worth
5ec615372b1eb004f0688244,13,1769,N,1960-11-26T00:00:00.000Z,Sheridan,Male,NaN,NaN,Shaves,Yes,5,Mass Customer
5ec615372b1eb004f0688245,63,1770,N,1995-04-10T00:00:00.000Z,Chrysler,Female,NaN,Junior Executive,Vasile,Yes,7,Mass Customer
5ec615372b1eb004f0688246,1,1771,N,1974-11-01T00:00:00.000Z,Zarah,Female,Manufacturing,Geological Engineer,Santello,Yes,14,Mass Customer
5ec615372b1eb004f0688247,98,1772,N,1984-07-07T00:00:00.000Z,Michael,Male,Financial Services,Financial Analyst,Foulis,Yes,14,High Net Worth
5ec615372b1eb004f0688248,82,1773,N,NaN,Nickolas,U,IT,NaN,Guittet,Yes,NaN,Mass Customer
5ec615372b1eb004f0688249,48,1774,N,1978-11-01T00:00:00.000Z,Vidovik,Male,Financial Services,Compensation Analyst,Astall,Yes,18,Mass Customer
5ec615372b1eb004f068824a,73,1775,N,1995-10-01T00:00:00.000Z,Kimberly,Female,Financial Services,Actuary,Dishmon,No,3,Affluent Customer
5ec615372b1eb004f068824b,77,1776,N,1978-08-26T00:00:00.000Z,Korey,Male,Financial Services,Accountant I,Gate,No,10,Affluent Customer
5ec615372b1eb004f068824c,47,1777,N,1994-05-02T00:00:00.000Z,Lucinda,Female,Retail,Sales Representative,Jerok,No,1,Affluent Customer
5ec615372b1eb004f068824d,72,1778,N,2000-07-30T00:00:00.000Z,Emera,Female,NaN,Staff Accountant III,Margrem,Yes,2,Mass Customer
5ec615372b1eb004f068824e,55,1779,N,1996-11-19T00:00:00.000Z,Krishnah,Male,Argiculture,Information Systems Manager,Firmage,No,5,Affluent Customer
5ec615372b1eb004f068824f,52,1780,N,NaN,Maude,U,IT,Research Associate,Tixier,No,NaN,Mass Customer
5ec615372b1eb004f0688250,63,1781,N,1965-07-26T00:00:00.000Z,Sammie,Male,NaN,Data Coordiator,Uglow,No,17,Affluent Customer
5ec615372b1eb004f0688251,47,1782,N,1966-12-22T00:00:00.000Z,Ewen,Male,Health,Pharmacist,Emes,Yes,9,Affluent Customer
5ec615372b1eb004f0688252,55,1783,N,1995-07-30T00:00:00.000Z,Brett,Male,Retail,NaN,McCalister,Yes,7,Mass Customer
5ec615372b1eb004f0688253,37,1784,N,1994-10-15T00:00:00.000Z,Louella,Female,Manufacturing,GIS Technical Architect,O' Timony,Yes,6,Mass Customer
5ec615372b1eb004f0688254,23,1785,N,1960-12-10T00:00:00.000Z,Marty,Male,Health,Clinical Specialist,Whatford,No,19,Mass Customer
5ec615372b1eb004f0688255,70,1786,N,1962-03-20T00:00:00.000Z,Lonee,Female,Argiculture,Administrative Assistant III,Gorce,Yes,11,High Net Worth
5ec615372b1eb004f0688256,2,1787,N,1976-11-21T00:00:00.000Z,Tull,Male,Retail,Executive Secretary,Godehard.sf,Yes,13,High Net Worth
5ec615372b1eb004f0688257,79,1788,N,1964-08-10T00:00:00.000Z,Anna-diana,Female,Financial Services,Account Representative IV,Kurten,Yes,10,High Net Worth
5ec615372b1eb004f0688258,44,1789,N,1986-08-29T00:00:00.000Z,Talya,Female,Property,Analog Circuit Design manager,Darycott,No,9,Mass Customer
5ec615372b1eb004f0688259,90,1790,N,1993-09-25T00:00:00.000Z,Vite,Male,Health,Budget/Accounting Analyst IV,Molyneux,No,1,Affluent Customer
5ec615372b1eb004f068825a,20,1791,N,1974-12-25T00:00:00.000Z,Ninon,Female,IT,Data Coordiator,Van Der Hoog,Yes,19,Affluent Customer
5ec615372b1eb004f068825b,1,1792,N,1988-04-07T00:00:00.000Z,Dunstan,Male,Financial Services,NaN,Kegley,No,15,Mass Customer
5ec615372b1eb004f068825c,19,1793,N,1989-06-14T00:00:00.000Z,Hewett,Male,Financial Services,Actuary,Handes,Yes,2,Mass Customer
5ec615372b1eb004f068825d,53,1794,N,1969-03-10T00:00:00.000Z,Caro,Female,Property,Administrative Officer,McKirton,No,8,Mass Customer
5ec615372b1eb004f068825e,40,1795,N,1977-09-21T00:00:00.000Z,Wally,Male,Manufacturing,Internal Auditor,Rebbeck,No,7,Affluent Customer
5ec615372b1eb004f068825f,79,1796,N,1969-11-28T00:00:00.000Z,Cayla,Female,Manufacturing,Desktop Support Technician,Marcus,Yes,8,High Net Worth
5ec615372b1eb004f0688260,49,1797,N,1974-05-16T00:00:00.000Z,Basile,Male,NaN,Assistant Professor,Le Floch,No,8,Mass Customer
5ec615372b1eb004f0688261,46,1798,N,2000-10-11T00:00:00.000Z,Eunice,Female,Manufacturing,Electrical Engineer,Risom,Yes,1,High Net Worth
5ec615372b1eb004f0688262,81,1799,N,1977-12-23T00:00:00.000Z,Tito,Male,NaN,NaN,Brash,No,17,Affluent Customer
5ec615372b1eb004f0688263,30,1800,N,1955-09-23T00:00:00.000Z,Dianemarie,Female,Argiculture,Executive Secretary,Hatherall,No,11,High Net Worth
5ec615372b1eb004f0688264,48,1801,N,1976-12-23T00:00:00.000Z,Bendix,Male,Manufacturing,Legal Assistant,Olivella,No,21,Affluent Customer
5ec615372b1eb004f0688265,3,1802,N,1973-04-11T00:00:00.000Z,Lizzie,Female,Manufacturing,Nuclear Power Engineer,Duke,No,7,Mass Customer
5ec615372b1eb004f0688266,75,1803,N,1988-01-13T00:00:00.000Z,Clarinda,Female,NaN,NaN,Edlyn,No,6,Mass Customer
5ec615372b1eb004f0688267,91,1804,N,1963-03-28T00:00:00.000Z,Matelda,Female,Property,Product Engineer,Kordas,No,4,Affluent Customer
5ec615372b1eb004f0688268,90,1805,N,1976-10-15T00:00:00.000Z,Venus,Female,Financial Services,Budget/Accounting Analyst II,Sketch,No,12,Mass Customer
5ec615372b1eb004f0688269,95,1806,N,NaN,Gil,U,IT,Software Test Engineer IV,De Gregorio,No,NaN,Mass Customer
5ec615372b1eb004f068826a,45,1807,N,1955-03-15T00:00:00.000Z,Pollyanna,Female,NaN,Help Desk Operator,Serjeantson,Yes,16,High Net Worth
5ec615372b1eb004f068826b,98,1808,N,1965-12-15T00:00:00.000Z,Charles,Male,Retail,Information Systems Manager,Carren,No,17,High Net Worth
5ec615372b1eb004f068826c,67,1809,N,1961-01-26T00:00:00.000Z,Reba,Female,Health,Programmer II,Southon,Yes,19,Mass Customer
5ec615372b1eb004f068826d,98,1810,N,1959-05-06T00:00:00.000Z,Royall,Male,Manufacturing,Geological Engineer,Terris,No,16,High Net Worth
5ec615372b1eb004f068826e,59,1811,N,1999-10-13T00:00:00.000Z,Sylvan,Male,Financial Services,NaN,Sugge,No,1,Mass Customer
5ec615372b1eb004f068826f,20,1812,N,1959-07-11T00:00:00.000Z,Daffi,Female,Health,Clinical Specialist,Sewley,No,14,Affluent Customer
5ec615372b1eb004f0688270,45,1813,N,2001-05-19T00:00:00.000Z,Reeva,Female,Manufacturing,Technical Writer,Eakeley,No,1,Mass Customer
5ec615372b1eb004f0688271,33,1814,N,1988-08-18T00:00:00.000Z,Shawn,Female,Retail,Web Designer IV,Platfoot,No,17,Affluent Customer
5ec615372b1eb004f0688272,23,1815,N,1954-03-26T00:00:00.000Z,Bab,Female,Argiculture,Software Test Engineer I,Bingall,Yes,19,Mass Customer
5ec615372b1eb004f0688273,68,1816,N,1977-02-25T00:00:00.000Z,Lonni,Female,Argiculture,NaN,Andrichak,No,18,Mass Customer
5ec615372b1eb004f0688274,32,1817,N,1975-03-13T00:00:00.000Z,Jozef,Male,NaN,Graphic Designer,Frizzell,No,19,High Net Worth
5ec615372b1eb004f0688275,64,1818,N,1967-04-01T00:00:00.000Z,Katha,Female,Entertainment,Assistant Media Planner,Lockhurst,Yes,11,Mass Customer
5ec615372b1eb004f0688276,26,1819,N,1994-11-23T00:00:00.000Z,Deedee,Female,Entertainment,Graphic Designer,Fransinelli,Yes,8,Mass Customer
